"","名稱","地址","服務","latitude","longitude"
"1357","168順發養生館","722台灣台南市佳里區佳東路251號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.158094702828,120.183289703067
"1358","露比Ruby泰式精油按摩(舊朵拉)","807台灣高雄市三民區九如二路289號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.640832999088,120.305640008443
"1359","晴一館男女養生館","241台灣新北市三重區正義北路378號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩芳療SPA泰式SPA被動式瑜伽",25.071436015457,121.493341020072
"1360","川島美容SPA會館","807台灣高雄市三民區九如二路283號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩精油按摩局部護理芳療SPA泰式SPA歐式SPA被動式瑜伽雙人四手",22.640822982714,120.305775962912
"1361","遇見男女美容養身館","260台灣宜蘭縣宜蘭市宜興路三段57號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA被動式瑜伽全身去角質踩背",24.767283990405,121.760414020047
"1362","名悅養生館","708台灣台南市安平區怡平路434號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA",22.993876791091,120.173912197432
"1363","逸足軒養生館","700台灣台南市中西區民權路四段305號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理臉部護膚足湯芳療SPA美容SPA",22.999049012083,120.178009020247
"1364","紅上養生館","235台灣新北市中和區仁愛街61號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽全身去角質踩背",24.987731019495,121.511450960073
"1365","晶華養生館","708台灣台南市安平區永華路二段495號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩中式按摩經絡按摩中式推拿刮痧精油按摩局部護理修凍甲修腳皮芳療SPA泰式SPA被動式瑜伽",22.99026699876,120.175732998259
"1366","金蘋果養生會館","248台灣新北市五股區四維路132號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",25.075019781978,121.468035300015
"1367","活力189舒活養生會館","708台灣台南市安平區華平路565號2樓","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚修凍甲修腳皮足湯",22.994997200088,120.175509033806
"1368","鴻賓盲人按摩","702台灣台南市南區金華路二段81巷13號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩經絡按摩中式推拿精油按摩局部護理筋骨整復",22.979094005646,120.190415997147
"1369","金泰養生會館","268台灣宜蘭縣五結鄉中正路一段182號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.691219015369,121.770256972765
"1370","雅軒舒壓館","268台灣宜蘭縣五結鄉中正路二段70號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",24.696453010988,121.769356001992
"1371","健康230足體養生館","702台灣台南市南區健康路二段230號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓台式按摩中式按摩足反射按摩休閒舒壓經絡按摩中式推拿拔罐刮痧局部護理修凍甲修腳皮足湯",22.981723282943,120.191184785306
"1372","越彩鳳養生館","702台灣台南市南區文南路288號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩芳香療法按摩足反射按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.986572088202,120.190195217817
"1373","潔凌養生館(舊欣怡)","702台灣台南市南區夏林路54號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.983538216438,120.194753799678
"1374","悠然時光泰式按摩","700台灣台南市中西區西門路一段485號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理修凍甲修腳皮足湯芳療SPA泰式SPA被動式瑜伽踩背",22.982243715312,120.19741907725
"1375","夢時代養生會館","710台灣台南市永康區永大路三段461號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.038172006159,120.258757006497
"1376","伊之撰足體養生館","709台灣台南市安南區北安路二段658號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩修凍甲修腳皮足湯芳療SPA泰式SPA被動式瑜伽",23.038635693043,120.202629435902
"1377","迎新越式養生館","709台灣台南市安南區安和路五段368號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.070038996204,120.215925984185
"1378","愛上腳足養生館","702台灣台南市南區健康路二段491號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理修腳皮足湯",22.982244385864,120.183827569794
"1379","泰晶男女健康館","10491台灣台北市中山區農安街121號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩芳香按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",25.064921013575,121.529712025788
"1380","吸引力養生館","721台灣台南市麻豆區新生南路209號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.179521990558,120.24170201283
"1381","不老村足體養生會館","702台灣台南市南區金華路二段333號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩局部護理修凍甲修腳皮足湯芳療SPA",22.985378002275,120.191637994811
"1382","甄養生會館","702台灣台南市南區文南一街10號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",22.985605193761,120.18959331335
"1383","足匠心足體養生館","702台灣台南市南區文南路86號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理修凍甲修腳皮足湯芳療SPA薰香耳燭",22.984077591907,120.189997991635
"1384","如億泰中式養生會館","108台灣台北市萬華區長沙街二段161號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",25.040625983402,121.502396995901
"1385","滿越養身會館","108台灣台北市萬華區長沙街二段153號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽",25.040610979796,121.502632024466
"1386","欣艾莉養生館","105台灣台北市松山區復興北路455號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法峇里島式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽全身去角質",25.064088020038,121.544489991639
"1387","九皇養生館","702台灣台南市南區中華南路一段10號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.972558007097,120.214410033177
"1388","那麼旺養生館","702台灣台南市南區國民路182號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿刮痧精油按摩局部護理",22.967738915685,120.211486425349
"1389","欣欣SPA男女養生館(開欣)","702台灣台南市南區新興路292號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.975779884949,120.19149432899
"1390","夜歡養生館","701台灣台南市東區東門路三段226巷2號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",22.977160007217,120.234444961061
"1391","濟元堂太極勁氣功推拿","701台灣台南市東區裕農路109號","穴道按摩理療按摩經絡按摩中式推拿",22.986279308324,120.227563502373
"1392","天生麗姿仕女養生會館","701台灣台南市東區龍山街73號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩峇里島式按摩歐式按摩中式按摩芳香療法按摩深層組織按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩臉部護膚芳療SPA美容SPA歐式SPA太空艙",22.982949094373,120.222491361304
"1393","愛自己純男女經絡舒壓坊","540台灣南投縣南投市成功三路135號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩台式按摩中式按摩深層組織按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA歐式SPA全身去角質",23.931663312917,120.669617532133
"1394","席隆泰式按摩","701台灣台南市東區東門路二段365巷32弄1號2樓","全身按摩指壓油壓泰式按摩泰式古法深層組織按摩運動按摩休閒舒壓經絡按摩精油按摩芳療SPA泰式SPA被動式瑜伽全身去角質除毛",22.983216979999,120.228285016598
"1395","伊荳足體養生會館","701台灣台南市東區中華東路三段381號","全身按摩腳底按摩肩頸按摩背部按摩指壓中式按摩穴道按摩足反射按摩休閒舒壓經絡按摩中式推拿拔罐刮痧足湯",22.973609013936,120.221320996164
"1396","水仙越式推拿","701台灣台南市東區中華東路二段251號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.983227792654,120.231460332978
"1397","如意樓美容(舊花草巷)","700台灣台南市中西區河中街12號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩局部護理芳療SPA泰式SPA歐式SPA被動式瑜伽踩背",22.994710287542,120.193159310237
"1398","水伊人會館","802台灣高雄市苓雅區憲政路176號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩台式按摩中式按摩芳香療法按摩深層組織按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理臉部護膚臉部按摩芳療SPA美容SPA泰式SPA歐式SPA薰香耳燭掏耳朵雙人四手全身去角質除毛",22.636359619273,120.322911758126
"1399","泰皇谷中泰式養生館","701台灣台南市東區大同路二段347號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理足湯芳療SPA泰式SPA太空艙被動式瑜伽踩背",22.973371009796,120.214800629865
"1400","琳琳美容坊","745台灣台南市安定區海寮7-17號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.100827,120.2236725
"1401","湯悅麗緻足體養生館","701台灣台南市東區凱旋路12號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓東方指壓台式按摩中式按摩穴道按摩休閒舒壓經絡按摩中式推拿精油按摩修凍甲修腳皮足湯芳療SPA被動式瑜伽",22.993003019594,120.232921969254
"1402","頂紅泰式養生館","807台灣高雄市三民區博愛一路75號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.64329400968,120.302656972922
"1403","日月星養生美容舒活館","700台灣台南市中西區康樂街195號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA被動式瑜伽踩背",22.994527897329,120.194746926518
"1404","艾莉健康養生館","701台灣台南市東區中華東路二段215號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.983939500052,120.23207137372
"1405","晶鑽養生館","701台灣台南市東區東門路三段73號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",22.97985801612,120.231599975485
"1406","忙見客視障按摩","701台灣台南市東區中華東路二段341號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩穴道按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理",22.981416589106,120.229891073066
"1407","富昱視障按摩","701台灣台南市東區崇明路294號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓中式按摩經絡按摩中式推拿局部護理足湯",22.977709985793,120.219559958307
"1408","足旺養生館-文化店","701台灣台南市東區中華東路三段312號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩修凍甲修腳皮足湯芳療SPA",22.974803979963,120.223215976834
"1409","杏芸養生館","269台灣宜蘭縣冬山鄉冬山路五段305號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",24.667375015406,121.768822996769
"1410","夜香養生館","268台灣宜蘭縣五結鄉中正路二段72-1號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.696663019572,121.769366982286
"1411","不老泉養生館","701台灣台南市東區裕農路10號","全身按摩腳底按摩肩頸按摩指壓油壓台式按摩中式按摩經絡按摩中式推拿拔罐刮痧精油按摩局部護理修腳皮足湯芳療SPA被動式瑜伽",22.984966995653,120.224822033301
"1412","朵拉SPA男女養生館","701台灣台南市東區東門路三段45號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.980197986113,120.231127990517
"1413","湧泉穴道養生館","701台灣台南市東區府連路350號","全身按摩腳底按摩肩頸按摩指壓油壓中式按摩穴道按摩足反射按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA",22.984751999837,120.216164030235
"1414","愛妮越式養生館","701台灣台南市東區裕豐街127號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.987020017107,120.226970985637
"1415","足湛養生館","701台灣台南市東區東和路9號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理修凍甲修腳皮足湯芳療SPA",22.998704012948,120.230341013628
"1416","大唐足體養生會館","701台灣台南市東區大同路二段137號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩足反射按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚修腳皮足湯芳療SPA美容SPA掏耳朵",22.977560285003,120.213847775112
"1417","足體小舖美學","701台灣台南市東區崇學路88號2樓","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩足湯芳療SPA泰式SPA被動式瑜伽踩背",22.978866017879,120.222704010188
"1418","湯之村足體養生會館","700台灣台南市中西區府前路二段300號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩東方指壓台式按摩中式按摩深層組織按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理足湯芳療SPA泰式SPA",22.992437995501,120.189419975593
"1419","芭達雅越式養生館","700台灣台南市中西區西門路二段431號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩刮痧精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",22.999456582125,120.200974680577
"1420","尊皇泰式養生館","514台灣彰化縣溪湖鎮二溪路一段293號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.959205995295,120.473072966781
"1421","健康美容養生會館(健康47)","702台灣台南市南區健康路二段47號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩芳香按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.981266008216,120.196319036277
"1422","新國按摩中心","700台灣台南市中西區衛民街106-19號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓中式按摩經絡按摩中式推拿局部護理",22.993254979604,120.208980990671
"1423","華泰按摩中心","700台灣台南市中西區西門路二段307巷15號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓中式按摩穴道按摩足反射按摩理療按摩經絡按摩中式推拿局部護理",22.996922481338,120.199409779254
"1424","121養生館","700台灣台南市中西區樹林街二段121號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓中式按摩經絡按摩中式推拿拔罐刮痧精油按摩局部護理足湯",22.985954719123,120.203059092259
"1425","山林美容養生館","807台灣高雄市三民區建工路713號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理臉部護膚足湯芳療SPA美容SPA泰式SPA歐式SPA薰香耳燭被動式瑜伽",22.647650000941,120.316665982975
"1426","皇室泰式養生館","500台灣彰化縣彰化市辭修路193-2號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA被動式瑜伽",24.083954991812,120.537499040616
"1427","和風養生會館","700台灣台南市中西區西和路56號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.999882005621,120.188442980958
"1428","媚女人男女養生館","700台灣台南市中西區西和路122號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA被動式瑜伽",23.000846008305,120.1897049603
"1429","水戀越式養生館","700台灣台南市中西區西和路116號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.000763991382,120.189575040801
"1430","521男女舒壓時尚會館","220台灣新北市板橋區板新路94號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",25.014756999451,121.472550966531
"1431","泰逍遙好自在養生館","700台灣台南市中西區西門路二段103號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",22.992298813999,120.198290124628
"1432","越妃閣男女美容","608台灣嘉義縣水上鄉外林街148號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.42555398281,120.397754023037
"1433","KoChi Spa 歌姬女子舒壓館","700台灣台南市中西區永福路一段66號2樓","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳香按摩局部護理臉部護膚孕婦按摩芳療SPA泰式SPA被動式瑜伽踩背",22.986961888609,120.20027152272
"1434","有空SPA概念館","402台灣台中市南區工學二街115巷5號","全身按摩肩頸按摩背部按摩指壓油壓中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA",24.116145816686,120.664209276747
"1435","享瘦美容按摩工作室","506台灣彰化縣福興鄉彰鹿路七段549號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",24.048381985188,120.442348011044
"1436","玉文養生館","700台灣台南市中西區成功路301-1號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.999746009242,120.20073898146
"1437","仙竹SPA美容工作室","701台灣台南市東區裕豐街37號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA",22.984566005405,120.226533031197
"1438","泰輕鬆養生美容館(泰紓壓)","700台灣台南市中西區臨安路一段19號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.998021013568,120.189345963387
"1439","佳祿指壓按摩中心","704台灣台南市北區佑民街31號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓穴道按摩經絡按摩中式推拿刮痧局部護理",22.998923995997,120.205768039546
"1440","劉活水按摩","704台灣台南市北區公園路597巷46號","全身按摩腳底按摩肩頸按摩背部按摩指壓中式按摩經絡按摩中式推拿局部護理",23.014253993991,120.21173997792
"1441","麗麗家庭按摩","704台灣台南市北區康樂街467號","全身按摩肩頸按摩背部按摩指壓中式按摩經絡按摩中式推拿局部護理",23.002075004858,120.197868011984
"1442","新幹線養生館","116台灣台北市文山區景後街162號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.990948999762,121.542246994349
"1443","湯村足體養生會館","704台灣台南市北區北安路一段227號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理修凍甲修腳皮足湯芳療SPA",23.018542720479,120.20707570026
"1444","花漾年華精品養生會館","30350台灣新竹縣湖口鄉三民南路113號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.865266091593,120.995709104927
"1445","傅馬養生館","704台灣台南市北區長榮路四段126號","全身按摩腳底按摩指壓中式按摩經絡按摩中式推拿拔罐刮痧修凍甲修腳皮足湯",23.005928291476,120.222198832884
"1446","君悦舒SPA館","970台灣花蓮縣花蓮市富安路78號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA被動式瑜伽",23.994707001371,121.599401012808
"1447","銓信物理治療所","70443台灣台南市北區裕民街41號","運動按摩足反射按摩理療按摩醫療按摩經絡按摩中式推拿",22.999645007308,120.20463799136
"1448","庭軒泰式推拿","900台灣屏東縣屏東市信義路120號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理臉部護膚芳療SPA美容SPA泰式SPA被動式瑜伽全身去角質美甲",22.676523017081,120.488568004448
"1449","怡香SPA時尚會館","108台灣台北市萬華區西園路一段137 號","全身按摩半身按摩腳底按摩肩頸按摩頸胸按摩背部按摩指壓油壓泰式按摩東方指壓越式按摩台式按摩中式按摩熱油按摩放鬆按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽雙人四手踩背",25.037648018933,121.499688970623
"1450","清邁男女泰式桑拿","704台灣台南市北區北門路三段18號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理臉部護膚足湯美容SPA泰式SPA被動式瑜伽踩背",23.013303108985,120.217225933549
"1451","玉蘭花泰式養生館","704台灣台南市北區臨安路二段90巷8號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",23.002891695594,120.197814032528
"1452","彤研養生館","704台灣台南市北區和緯路四段223號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.007669003218,120.188626963733
"1453","欣緣舒活館","704台灣台南市北區公園路1038號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.017539993402,120.215545026686
